0.0000000,,0.0005000,,0.0010000,,0.0020000,,0.0050000,,0.0100000,,0.0200000,,0.0400000,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.0117738,1.3773729,0.0080855,1.5556006,0.0064902,2.0348357,0.0096692,1.7714818,0.0196727,1.3419527,0.0364854,1.0974134,0.0717052,0.9608082,0.115998869,0.926737159
0.0123011,1.3626349,0.0083492,1.5361679,0.0066524,1.9973028,0.0099354,1.7346197,0.0204021,1.3151474,0.0379083,1.0826743,0.0762218,0.9541177,0.12002677,0.925948063
0.0127966,1.3478960,0.0086002,1.5187456,0.0072798,1.8713008,0.0102405,1.6964176,0.0212110,1.2863316,0.0400979,1.0632466,0.0807235,0.9487671,0.124841323,0.923983149
0.0133532,1.3338281,0.0088315,1.5033337,0.0068949,1.9396624,0.0104835,1.6669283,0.0221473,1.2595276,0.0418936,1.0491790,0.0846513,0.9440847,0.129849,0.922801525
0.0140636,1.3177512,0.0090914,1.4872520,0.0074987,1.8297470,0.0106860,1.6461522,0.0230822,1.2347343,0.0444228,1.0310925,0.0892094,0.9400737,0.135258134,0.922011294
0.0149219,1.2996648,0.0093762,1.4725113,0.0077816,1.7841727,0.0109059,1.6226952,0.0240121,1.2132922,0.0460414,1.0243967,0.0939549,0.9374032,0.140162647,0.920830301
0.0158325,1.2822487,0.0096820,1.4584412,0.0087390,1.6534839,0.0125073,1.4940217,0.0250411,1.1911803,0.0486705,1.0156940,0.0973781,0.9360700,0.146001418,0.920431714
0.0167883,1.2655029,0.0099854,1.4437006,0.0082210,1.7131299,0.0115930,1.5563459,0.0261465,1.1710796,0.0516406,1.0056515,0.0996267,0.9347341,0.150288433,0.920035147
0.0177142,1.2494263,0.0103556,1.4289610,0.0089906,1.6246659,0.0129551,1.4638645,0.0271662,1.1549998,0.0545558,0.9976191,0.1,0.93694517,0.159480305,0.920025049
0.0188766,1.2313408,0.0109200,1.4041701,0.0092609,1.5965185,0.0135187,1.4303572,0.0284179,1.1375808,0.0588574,0.9862394,0.103472362,0.933806205,0.165140536,0.919627472
0.0200533,1.2152656,0.0112344,1.3921102,0.0095571,1.5670309,0.0140806,1.4015418,0.0298743,1.1208331,0.0634590,0.9762002,0.107303907,0.931450151,0.169611528,0.920406219
0.0211462,1.2005296,0.0117738,1.3773729,0.0098809,1.5382139,0.0146750,1.3740672,0.0321109,1.0980572,0.0673315,0.9681687,0.111939884,0.929093087,0.175110796,0.920400791
0.0222574,1.1871338,0.0123011,1.3626349,0.0102095,1.5107375,0.0153607,1.3459231,0.0346428,1.0806446,0.0717052,0.9608082,0.115998869,0.926737159,0.180252545,0.921179159
0.0238794,1.1683794,0.0127966,1.3478960,0.0105489,1.4846017,0.0161580,1.3177801,0.0372362,1.0659125,0.0762218,0.9541177,0.12002677,0.925948063,0.185820842,0.922348919
0.0251032,1.1556537,0.0133532,1.3338281,0.0109064,1.4604770,0.0168400,1.2963383,0.0401723,1.0505109,0.0807235,0.9487671,0.124841323,0.923983149,0.190286083,0.92312817
0.0265859,1.1415888,0.0140636,1.3177512,0.0113598,1.4316616,0.0176268,1.2742272,0.0430467,1.0371188,0.0846513,0.9440847,0.129849,0.922801525,0.195728126,0.924298308
0.0284179,1.1261853,0.0149219,1.2996648,0.0118393,1.4061979,0.0183596,1.2568073,0.0460414,1.0243967,0.0892094,0.9400737,0.135258134,0.922011294,0.200282761,0.925077685
0.0299113,1.1141301,0.0158325,1.2822487,0.0123543,1.3814049,0.0189232,1.2440774,0.0486705,1.0156940,0.0939549,0.9374032,0.140162647,0.920830301,0.207391142,0.927029978
